ticker,published_at,published_date,source,source_domain,url,title,summary,text,overall_sentiment_score,overall_sentiment_label,relevance_score,ticker_sentiment_score,ticker_sentiment_label,sentiment_score,sentiment_label_raw,sentiment_source,sentiment_label,trading_date,original_published_date,is_non_trading_day
NVDA,2025-12-30 08:18:30,2025-12-30,MarketBeat,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-microsoft-corporation-msft-shares-bought-by-abner-herrman-brock-llc-2025-12-30/,Microsoft Corporation $MSFT Shares Bought by Abner Herrman & Brock LLC,"Abner Herrman & Brock LLC increased its stake in Microsoft Corporation by 2.2%, making it their third-largest holding. Microsoft reported strong Q4 earnings, exceeding analyst expectations, and announced a quarterly dividend of $0.91. However, insider selling and questions surrounding AI infrastructure investment introduce mixed sentiment despite a broadly positive outlook from analysts.","Microsoft Corporation $MSFT Shares Bought by Abner Herrman & Brock LLC. Abner Herrman & Brock LLC increased its stake in Microsoft Corporation by 2.2%, making it their third-largest holding. Microsoft reported strong Q4 earnings, exceeding analyst expectations, and announced a quarterly dividend of $0.91. However, insider selling and questions surrounding AI infrastructure investment introduce mixed sentiment despite a broadly positive outlook from analysts.",0.193931,Somewhat-Bullish,0.550303,0.09812,Neutral,0.09812,Neutral,alpha_vantage_ticker_sentiment,neutral,,2025-12-30,True
NVDA,2025-12-30 08:34:00,2025-12-30,Nasdaq,Nasdaq,https://www.nasdaq.com/articles/are-options-traders-betting-big-move-ternium-stock,Are Options Traders Betting on a Big Move in Ternium Stock?,"Options traders are showing increased interest in Ternium S.A. (TX) stock, particularly the Jan 16, 2026 $45 Call, which exhibits high implied volatility. This suggests market anticipation of a significant price movement in the near future. Despite this, analysts have recently revised earnings estimates for Ternium downward, indicating a potential divergence between options market sentiment and fundamental outlook.","Are Options Traders Betting on a Big Move in Ternium Stock?. Options traders are showing increased interest in Ternium S.A. (TX) stock, particularly the Jan 16, 2026 $45 Call, which exhibits high implied volatility. This suggests market anticipation of a significant price movement in the near future. Despite this, analysts have recently revised earnings estimates for Ternium downward, indicating a potential divergence between options market sentiment and fundamental outlook.",0.005438,Neutral,0.614915,-0.139505,Neutral,-0.139505,Neutral,alpha_vantage_ticker_sentiment,neutral,,2025-12-30,True
NVDA,2025-12-30 09:03:32,2025-12-30,The Globe and Mail,The Globe and Mail,https://www.theglobeandmail.com/investing/markets/stocks/NVDA-Q/pressreleases/36817618/nvidia-corporation-nvda-stifel-nicolaus-maintains-bullish-forecast/,Nvidia Corporation (NVDA) Stifel Nicolaus Maintains Bullish Forecast,"Stifel Nicolaus has reiterated its ""Buy"" rating for Nvidia (NVDA) and maintained a $250.00 price target, reflecting confidence in the company's growth, especially in AI and data centers. This aligns with a ""Strong Buy"" technical signal and a broad analyst consensus target of approximately $253.00, reinforcing a bullish outlook for Nvidia's shares. The consistent positive sentiment across analysts and technical indicators suggests strong performance for NVDA in the coming 12 months.","Nvidia Corporation (NVDA) Stifel Nicolaus Maintains Bullish Forecast. Stifel Nicolaus has reiterated its ""Buy"" rating for Nvidia (NVDA) and maintained a $250.00 price target, reflecting confidence in the company's growth, especially in AI and data centers. This aligns with a ""Strong Buy"" technical signal and a broad analyst consensus target of approximately $253.00, reinforcing a bullish outlook for Nvidia's shares. The consistent positive sentiment across analysts and technical indicators suggests strong performance for NVDA in the coming 12 months.",0.851886,Bullish,1.0,0.880686,Bullish,0.880686,Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 09:08:04,2025-12-30,MarketBeat,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-argent-capital-management-llc-raises-holdings-in-nvidia-corporation-nvda-2025-12-30/,Argent Capital Management LLC Raises Holdings in NVIDIA Corporation $NVDA,"Argent Capital Management LLC significantly increased its stake in NVIDIA Corporation (NASDAQ:NVDA) by 46.4% in Q3, making it their second-largest holding. Despite bullish analyst ratings and price target increases, significant insider selling has occurred, with over 2.08 million shares sold in the last quarter. NVIDIA's stock performance shows a 1-year low of $86.62 and a 1-year high of $212.19, with a market capitalization of $4.57 trillion.","Argent Capital Management LLC Raises Holdings in NVIDIA Corporation $NVDA. Argent Capital Management LLC significantly increased its stake in NVIDIA Corporation (NASDAQ:NVDA) by 46.4% in Q3, making it their second-largest holding. Despite bullish analyst ratings and price target increases, significant insider selling has occurred, with over 2.08 million shares sold in the last quarter. NVIDIA's stock performance shows a 1-year low of $86.62 and a 1-year high of $212.19, with a market capitalization of $4.57 trillion.",0.080917,Neutral,1.0,0.254483,Somewhat-Bullish,0.254483,Somewhat-Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 09:08:25,2025-12-30,SDxCentral,SDxCentral,https://www.sdxcentral.com/news/top-5-biggest-deals-of-the-year-palo-alto-networks-buys-cyberark-nvidia-acquires-the-makers-of-slurm/,"Top 5 biggest deals of the year: Palo Alto Networks buys CyberArk, Nvidia acquires the makers of Slurm","This article reviews the top five biggest tech acquisitions of 2025, highlighting significant deals that reshaped the industry. Key acquisitions include Palo Alto Networks' $25 billion purchase of CyberArk, Arm's $265 million acquisition of DreamBig Semiconductor, and Marvell Technology's $3.25 billion deal for Celestial AI. Additionally, Nvidia acquired SchedMD, the makers of Slurm, and AMD completed a $4.9 billion purchase of ZT Systems.","Top 5 biggest deals of the year: Palo Alto Networks buys CyberArk, Nvidia acquires the makers of Slurm. This article reviews the top five biggest tech acquisitions of 2025, highlighting significant deals that reshaped the industry. Key acquisitions include Palo Alto Networks' $25 billion purchase of CyberArk, Arm's $265 million acquisition of DreamBig Semiconductor, and Marvell Technology's $3.25 billion deal for Celestial AI. Additionally, Nvidia acquired SchedMD, the makers of Slurm, and AMD completed a $4.9 billion purchase of ZT Systems.",0.364145,Bullish,0.816621,0.444243,Bullish,0.444243,Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 09:08:49,2025-12-30,MarketBeat,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-old-national-bancorp-in-trims-stake-in-nvidia-corporation-nvda-2025-12-30/,OLD National Bancorp IN Trims Stake in NVIDIA Corporation $NVDA,"OLD National Bancorp IN reduced its stake in NVIDIA Corporation by 2.5% in Q3 2025, selling 3,245 shares and ending the period with 125,410 shares valued at approximately $23.4 million. Despite this, large institutions like State Street, Geode, and UBS have continued to increase their holdings in NVDA, and analysts maintain a bullish outlook with a consensus price target near $262. However, recent strategic moves, insider selling, and potential regulatory scrutiny have contributed to some share weakness.","OLD National Bancorp IN Trims Stake in NVIDIA Corporation $NVDA. OLD National Bancorp IN reduced its stake in NVIDIA Corporation by 2.5% in Q3 2025, selling 3,245 shares and ending the period with 125,410 shares valued at approximately $23.4 million. Despite this, large institutions like State Street, Geode, and UBS have continued to increase their holdings in NVDA, and analysts maintain a bullish outlook with a consensus price target near $262. However, recent strategic moves, insider selling, and potential regulatory scrutiny have contributed to some share weakness.",0.012554,Neutral,1.0,0.027186,Neutral,0.027186,Neutral,alpha_vantage_ticker_sentiment,neutral,,2025-12-30,True
NVDA,2025-12-30 09:24:00,2025-12-30,Insider Monkey,Insider Monkey,https://www.insidermonkey.com/blog/blue-owl-otf-soars-ahead-of-dividend-payout-1668066/?amp=1,Blue Owl (OTF) Soars Ahead of Dividend Payout,"Blue Owl Technology Finance Corp. (NYSE:OTF) has seen its shares soar, extending a five-day winning streak, as investors purchased shares ahead of its ex-dividend date to qualify for quarterly and special dividend payments. The company is set to pay a $0.35 quarterly dividend on January 15, 2026, and a $0.05 special dividend on January 7, 2026, with further special dividends planned for March, June, and September 2026. Blue Owl is a business development company focused on originating and investing in technology-related companies, particularly in enterprise software.","Blue Owl (OTF) Soars Ahead of Dividend Payout. Blue Owl Technology Finance Corp. (NYSE:OTF) has seen its shares soar, extending a five-day winning streak, as investors purchased shares ahead of its ex-dividend date to qualify for quarterly and special dividend payments. The company is set to pay a $0.35 quarterly dividend on January 15, 2026, and a $0.05 special dividend on January 7, 2026, with further special dividends planned for March, June, and September 2026. Blue Owl is a business development company focused on originating and investing in technology-related companies, particularly in enterprise software.",0.297945,Somewhat-Bullish,0.609049,0.302252,Somewhat-Bullish,0.302252,Somewhat-Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 09:56:00,2025-12-30,sharewise.com,sharewise.com,https://www.sharewise.com/us/news_articles/Best_Value_Stocks_to_Buy_for_December_30th_Zacks_20251230_1056/amp,Best Value Stocks to Buy for December 30th,"This article highlights three value stocks, VALE (VALE), Evertec (EVTC), and SB Financial Group (SBFG), that investors should consider for December 30th. All three companies hold a Zacks Rank #1 (Strong Buy) and exhibit strong value characteristics, including increasing earnings estimates and favorable price-to-earnings ratios compared to their respective industries. Each stock also boasts a Value Score of A, indicating their potential as solid investment opportunities.","Best Value Stocks to Buy for December 30th. This article highlights three value stocks, VALE (VALE), Evertec (EVTC), and SB Financial Group (SBFG), that investors should consider for December 30th. All three companies hold a Zacks Rank #1 (Strong Buy) and exhibit strong value characteristics, including increasing earnings estimates and favorable price-to-earnings ratios compared to their respective industries. Each stock also boasts a Value Score of A, indicating their potential as solid investment opportunities.",0.266356,Somewhat-Bullish,0.610876,0.122177,Neutral,0.122177,Neutral,alpha_vantage_ticker_sentiment,neutral,,2025-12-30,True
NVDA,2025-12-30 10:16:00,2025-12-30,FinancialContent,FinancialContent,https://markets.financialcontent.com/wral/article/marketminute-2025-12-30-precious-metals-fever-newmont-and-hecla-surge-as-gold-and-silver-rewrite-the-record-books,Precious Metals Fever: Newmont and Hecla Surge as Gold and Silver Rewrite the Record Books,"The global mining sector is experiencing a historic bull market in 2025, driven by geopolitical volatility, central bank accumulation, and supply deficits, leading to massive gains for industry leaders like Newmont and Hecla. Gold prices surged 70% to near $4,460, while silver rocketed 135% to stabilize near $75, reflecting a fundamental shift in the global financial architecture and a ""de-dollarization"" trend. Newmont (NEM) streamlined its portfolio for record free cash flow, and Hecla Mining (HL) excelled in silver production, creating a ""winner-take-all"" dynamic in the sector with significant M&A activity focused on acquiring existing production over new development.","Precious Metals Fever: Newmont and Hecla Surge as Gold and Silver Rewrite the Record Books. The global mining sector is experiencing a historic bull market in 2025, driven by geopolitical volatility, central bank accumulation, and supply deficits, leading to massive gains for industry leaders like Newmont and Hecla. Gold prices surged 70% to near $4,460, while silver rocketed 135% to stabilize near $75, reflecting a fundamental shift in the global financial architecture and a ""de-dollarization"" trend. Newmont (NEM) streamlined its portfolio for record free cash flow, and Hecla Mining (HL) excelled in silver production, creating a ""winner-take-all"" dynamic in the sector with significant M&A activity focused on acquiring existing production over new development.",0.221918,Somewhat-Bullish,0.559609,0.132975,Neutral,0.132975,Neutral,alpha_vantage_ticker_sentiment,neutral,,2025-12-30,True
NVDA,2025-12-30 10:51:59,2025-12-30,Finviz,Finviz,https://finviz.com/news/264028/nvidia-amd-and-micron-technology-could-help-this-unstoppable-etf-turn-250000-into-1-million-in-10-years,"Nvidia, AMD, and Micron Technology Could Help This Unstoppable ETF Turn $250,000 Into $1 Million in 10 Years","The iShares Semiconductor ETF (SOXX), which includes major AI chip suppliers like Nvidia, AMD, and Micron Technology, could turn a $250,000 investment into $1 million within 10 years. This growth is driven by the increasing demand for advanced chips due to the artificial intelligence revolution. Despite the potential for high returns, investors should temper expectations as sustained rapid growth for individual companies within the ETF may not be realistic over the long term.","Nvidia, AMD, and Micron Technology Could Help This Unstoppable ETF Turn $250,000 Into $1 Million in 10 Years. The iShares Semiconductor ETF (SOXX), which includes major AI chip suppliers like Nvidia, AMD, and Micron Technology, could turn a $250,000 investment into $1 million within 10 years. This growth is driven by the increasing demand for advanced chips due to the artificial intelligence revolution. Despite the potential for high returns, investors should temper expectations as sustained rapid growth for individual companies within the ETF may not be realistic over the long term.",0.462718,Bullish,0.902822,0.50007,Bullish,0.50007,Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 10:57:29,2025-12-30,Eastern Progress,Eastern Progress,https://www.easternprogress.com/is-lg-display-lpl-a-buy-ahead-of-its-upcoming-earnings-announcement/article_60c50529-443a-5152-b245-cc6e1009b3d1.html,Is LG Display (LPL) a 'Buy' Ahead of Its Upcoming Earnings Announcement?,"LG Display (LPL), a Zacks Rank #3 (Hold) company, is poised to release its fiscal Q3 results, with analysts projecting a 127% earnings growth year-over-year. Despite a recent stock correction and an undervalued trading multiple, the fundamental outlook for the Korea-based display manufacturer remains challenging, with expected annual revenue declines in 2026. Investors are advised to exercise caution due to potential stock volatility around the earnings announcement.","Is LG Display (LPL) a 'Buy' Ahead of Its Upcoming Earnings Announcement?. LG Display (LPL), a Zacks Rank #3 (Hold) company, is poised to release its fiscal Q3 results, with analysts projecting a 127% earnings growth year-over-year. Despite a recent stock correction and an undervalued trading multiple, the fundamental outlook for the Korea-based display manufacturer remains challenging, with expected annual revenue declines in 2026. Investors are advised to exercise caution due to potential stock volatility around the earnings announcement.",0.077933,Neutral,0.63437,0.345098,Somewhat-Bullish,0.345098,Somewhat-Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 11:07:57,2025-12-30,The Globe and Mail,The Globe and Mail,https://www.theglobeandmail.com/investing/markets/stocks/AMAT/pressreleases/36823936/applied-materials-amat-new-buy-recommendation-for-this-technology-giant/,Applied Materials (AMAT): New Buy Recommendation for This Technology Giant,"Bernstein analyst Stacy Rasgon has issued a new Buy recommendation for Applied Materials (AMAT) with a price target of $260.00, citing the company's solid financial performance, including $6.8 billion in quarterly revenue. Although corporate insider sentiment is negative due to increased selling activity, other analysts like B. Riley Securities and multiple firms raising price targets also show positive outlooks for the stock.","Applied Materials (AMAT): New Buy Recommendation for This Technology Giant. Bernstein analyst Stacy Rasgon has issued a new Buy recommendation for Applied Materials (AMAT) with a price target of $260.00, citing the company's solid financial performance, including $6.8 billion in quarterly revenue. Although corporate insider sentiment is negative due to increased selling activity, other analysts like B. Riley Securities and multiple firms raising price targets also show positive outlooks for the stock.",0.35339,Bullish,0.610977,0.341582,Somewhat-Bullish,0.341582,Somewhat-Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 11:08:40,2025-12-30,The Register,The Register,https://www.theregister.com/2025/12/30/how_nvidia_survives_ai_bubble_pop/,Why software will save Nvidia from an AI bubble burst,"Nvidia's current revenue primarily comes from hardware sales, but the article argues that its extensive software ecosystem, particularly CUDA-X, will be its salvation when the AI bubble eventually bursts. The company has developed hundreds of software libraries and frameworks that accelerate various parallel workloads beyond just AI, such as computational fluid dynamics and data analytics. This software strength, combined with strategic acquisitions and a transition to enterprise-focused micro-services, positions Nvidia to monetize its GPUs through diverse applications and licensing schemes even if AI hype subsides.","Why software will save Nvidia from an AI bubble burst. Nvidia's current revenue primarily comes from hardware sales, but the article argues that its extensive software ecosystem, particularly CUDA-X, will be its salvation when the AI bubble eventually bursts. The company has developed hundreds of software libraries and frameworks that accelerate various parallel workloads beyond just AI, such as computational fluid dynamics and data analytics. This software strength, combined with strategic acquisitions and a transition to enterprise-focused micro-services, positions Nvidia to monetize its GPUs through diverse applications and licensing schemes even if AI hype subsides.",0.197492,Somewhat-Bullish,0.995797,0.344371,Somewhat-Bullish,0.344371,Somewhat-Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 11:08:59,2025-12-30,Morningstar Canada,Morningstar Canada,https://global.morningstar.com/en-eu/personal-finance/your-2026-reading-list-books-our-analysts-are-giving-reading-this-season,2026 Reading List for Investors: Books Worth Giving and Reading in the New Year | Morningstar Europe,"Morningstar's research team shares their top book recommendations for investors, covering themes like AI, resilience in markets, and re-evaluating wealth beyond finances. The list includes titles like ""Co-Intelligence,"" ""The Singularity Is Nearer,"" ""Making Sense of Chaos,"" and ""My Mother’s Money."" These selections aim to inspire gift-giving ideas or additions to a personal 2026 reading list.","2026 Reading List for Investors: Books Worth Giving and Reading in the New Year | Morningstar Europe. Morningstar's research team shares their top book recommendations for investors, covering themes like AI, resilience in markets, and re-evaluating wealth beyond finances. The list includes titles like ""Co-Intelligence,"" ""The Singularity Is Nearer,"" ""Making Sense of Chaos,"" and ""My Mother’s Money."" These selections aim to inspire gift-giving ideas or additions to a personal 2026 reading list.",0.175276,Somewhat-Bullish,0.604059,0.324083,Somewhat-Bullish,0.324083,Somewhat-Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 11:09:13,2025-12-30,MarketBeat,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-pacer-advisors-inc-raises-holdings-in-comfort-systems-usa-inc-fix-2025-12-30/,"Pacer Advisors Inc. Raises Holdings in Comfort Systems USA, Inc. $FIX","Pacer Advisors Inc. increased its stake in Comfort Systems USA (NYSE:FIX) by 52% in Q3, bringing its total holdings to 4,732 shares valued at approximately $3.905 million. Despite insider selling activity totaling $25.38 million in the last quarter, analysts maintain a broadly bullish outlook on the company, with several firms raising price targets and a consensus ""Buy"" rating. Comfort Systems USA recently announced a quarterly dividend increase, with a current dividend payout ratio of 10.16%.","Pacer Advisors Inc. Raises Holdings in Comfort Systems USA, Inc. $FIX. Pacer Advisors Inc. increased its stake in Comfort Systems USA (NYSE:FIX) by 52% in Q3, bringing its total holdings to 4,732 shares valued at approximately $3.905 million. Despite insider selling activity totaling $25.38 million in the last quarter, analysts maintain a broadly bullish outlook on the company, with several firms raising price targets and a consensus ""Buy"" rating. Comfort Systems USA recently announced a quarterly dividend increase, with a current dividend payout ratio of 10.16%.",0.335729,Somewhat-Bullish,0.616557,0.316862,Somewhat-Bullish,0.316862,Somewhat-Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 11:09:35,2025-12-30,The Globe and Mail,The Globe and Mail,https://www.theglobeandmail.com/investing/markets/markets-news/Motley%20Fool/36823435/nvidia-amd-and-micron-technology-could-help-this-unstoppable-etf-turn-250-000-into-1-million-in-10-years/,"Nvidia, AMD, and Micron Technology Could Help This Unstoppable ETF Turn $250,000 Into $1 Million in 10 Years","The iShares Semiconductor ETF (SOXX), heavily invested in companies like Nvidia, AMD, and Micron Technology, stands to benefit significantly from the booming artificial intelligence (AI) sector. With strong historical returns and the continued high demand for AI chips and components, this ETF could potentially turn an initial investment of $250,000 into $1 million over the next decade. The article details the ETF's holdings, the performance of its top components, and the growth potential driven by the AI revolution.","Nvidia, AMD, and Micron Technology Could Help This Unstoppable ETF Turn $250,000 Into $1 Million in 10 Years. The iShares Semiconductor ETF (SOXX), heavily invested in companies like Nvidia, AMD, and Micron Technology, stands to benefit significantly from the booming artificial intelligence (AI) sector. With strong historical returns and the continued high demand for AI chips and components, this ETF could potentially turn an initial investment of $250,000 into $1 million over the next decade. The article details the ETF's holdings, the performance of its top components, and the growth potential driven by the AI revolution.",0.365756,Bullish,0.966008,0.424423,Bullish,0.424423,Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 12:08:45,2025-12-30,MarketBeat,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-waypoint-wealth-counsel-grows-stock-holdings-in-intel-corporation-intc-2025-12-30/,waypoint wealth counsel Grows Stock Holdings in Intel Corporation $INTC,"waypoint wealth counsel significantly increased its stake in Intel Corporation by 100.8% in Q3, now owning 27,803 shares valued at approximately $933,000. Despite Intel's operational progress and a Q3 earnings beat, Wall Street analysts maintain a ""Reduce"" consensus rating with an average target price of $34.84, while the stock trades near $36.68. Recent news includes a $5 billion private purchase of Intel shares by Nvidia and emerging reports of ""Fab 52"" plans supporting Intel's foundry ambitions, contributing to mixed sentiment.","waypoint wealth counsel Grows Stock Holdings in Intel Corporation $INTC. waypoint wealth counsel significantly increased its stake in Intel Corporation by 100.8% in Q3, now owning 27,803 shares valued at approximately $933,000. Despite Intel's operational progress and a Q3 earnings beat, Wall Street analysts maintain a ""Reduce"" consensus rating with an average target price of $34.84, while the stock trades near $36.68. Recent news includes a $5 billion private purchase of Intel shares by Nvidia and emerging reports of ""Fab 52"" plans supporting Intel's foundry ambitions, contributing to mixed sentiment.",0.204149,Somewhat-Bullish,0.839597,0.345699,Somewhat-Bullish,0.345699,Somewhat-Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 12:10:55,2025-12-30,MarketBeat,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-fort-washington-investment-advisors-inc-oh-has-5625-million-stock-holdings-in-analog-devices-inc-adi-2025-12-30/,"Fort Washington Investment Advisors Inc. OH Has $56.25 Million Stock Holdings in Analog Devices, Inc. $ADI","Fort Washington Investment Advisors Inc. OH significantly reduced its stake in Analog Devices (NASDAQ:ADI) by 12.1% in Q3, now holding 228,935 shares valued at approximately $56.25 million. Analog Devices outperformed Q4 earnings estimates with $2.26 EPS and $3.08 billion in revenue, boasting a ""Moderate Buy"" consensus rating and a $287.22 price target. Despite a high dividend payout ratio of 86.84%, corporate insiders have sold over $10 million in shares within the last 90 days.","Fort Washington Investment Advisors Inc. OH Has $56.25 Million Stock Holdings in Analog Devices, Inc. $ADI. Fort Washington Investment Advisors Inc. OH significantly reduced its stake in Analog Devices (NASDAQ:ADI) by 12.1% in Q3, now holding 228,935 shares valued at approximately $56.25 million. Analog Devices outperformed Q4 earnings estimates with $2.26 EPS and $3.08 billion in revenue, boasting a ""Moderate Buy"" consensus rating and a $287.22 price target. Despite a high dividend payout ratio of 86.84%, corporate insiders have sold over $10 million in shares within the last 90 days.",0.174708,Somewhat-Bullish,0.618327,0.140544,Neutral,0.140544,Neutral,alpha_vantage_ticker_sentiment,neutral,,2025-12-30,True
NVDA,2025-12-30 12:13:03,2025-12-30,Yahoo Finance,Yahoo Finance,https://finance.yahoo.com/news/nvidia-nvda-blackrock-science-technology-121051990.html,Nvidia (NVDA): BlackRock Science and Technology Term Trust’s Strong Contributor,"The BlackRock Science and Technology Term Trust (BSTZ) reported its third-quarter 2025 results, noting NVIDIA Corporation (NVDA) as a strong contributor to its performance. NVIDIA, a leading U.S. semiconductor company, showed record quarterly revenue and continued strength in its Data Center segment, reinforcing its leadership in AI acceleration. The company's stock closed at $188.22 per share with a market capitalization of $4.583 trillion on December 29, 2025, and continues to be a popular choice among hedge funds.","Nvidia (NVDA): BlackRock Science and Technology Term Trust’s Strong Contributor. The BlackRock Science and Technology Term Trust (BSTZ) reported its third-quarter 2025 results, noting NVIDIA Corporation (NVDA) as a strong contributor to its performance. NVIDIA, a leading U.S. semiconductor company, showed record quarterly revenue and continued strength in its Data Center segment, reinforcing its leadership in AI acceleration. The company's stock closed at $188.22 per share with a market capitalization of $4.583 trillion on December 29, 2025, and continues to be a popular choice among hedge funds.",0.425114,Bullish,0.969188,0.473845,Bullish,0.473845,Bullish,alpha_vantage_ticker_sentiment,positive,,2025-12-30,True
NVDA,2025-12-30 12:17:00,2025-12-30,MarketWatch,MarketWatch,https://www.marketwatch.com/story/techs-biggest-bull-lists-his-top-5-ai-stocks-for-2026-and-nvidias-isnt-one-of-them-04659b93?gaa_at=eafs&gaa_n=AWEtsqebVVqjx-qkX1znQAUwkYyDHZpyRUtdUxjlUYhXBwoEcorObP_c1qy6&gaa_ts=69545e6a&gaa_sig=q1QNbhiTYvPOPYHI_nF95zbGAiADBjkebZyFL_LtwSF4ZnJs3a_Yn8WSLTnMBfDYdaTqvN6NK-50YOYgNTMorA%3D%3D,"Tech’s biggest bull lists his top 5 AI stocks for 2026, and Nvidia isn’t one of them","Wedbush Securities analyst Dan Ives, a prominent technology bull, has released his top artificial-intelligence stock picks for 2026, notably excluding Nvidia NVDA. Ives highlighted the transformative potential of AI as a ""fourth industrial revolution"" while acknowledging investor concerns about the significant capital investment required. Despite the omission from his top five, Wedbush still considers Nvidia a leading technology stock for the upcoming year.","Tech’s biggest bull lists his top 5 AI stocks for 2026, and Nvidia isn’t one of them. Wedbush Securities analyst Dan Ives, a prominent technology bull, has released his top artificial-intelligence stock picks for 2026, notably excluding Nvidia NVDA. Ives highlighted the transformative potential of AI as a ""fourth industrial revolution"" while acknowledging investor concerns about the significant capital investment required. Despite the omission from his top five, Wedbush still considers Nvidia a leading technology stock for the upcoming year.",0.004485,Neutral,0.926438,0.027479,Neutral,0.027479,Neutral,alpha_vantage_ticker_sentiment,neutral,,2025-12-30,True
NVDA,2025-12-30 12:21:57,2025-12-30,Benzinga,Benzinga,https://www.benzinga.com/markets/tech/25/12/49626867/china-mandates-50-domestic-gear-for-new-chip-capacity,China Mandates 50% Domestic Gear For New Chip Capacity,"China is now requiring chipmakers to use at least 50% domestically produced equipment for new semiconductor capacity, intensifying pressure on foreign suppliers and boosting demand for local tools. This mandate targets companies expanding or building new fabs, making them demonstrate through procurement tenders that half of their equipment comes from Chinese suppliers. Despite this policy, analysts remain positive on leading U.S. equipment makers like Lam Research and Applied Materials, citing strong growth expectations in their non-China segments and overall market demand.","China Mandates 50% Domestic Gear For New Chip Capacity. China is now requiring chipmakers to use at least 50% domestically produced equipment for new semiconductor capacity, intensifying pressure on foreign suppliers and boosting demand for local tools. This mandate targets companies expanding or building new fabs, making them demonstrate through procurement tenders that half of their equipment comes from Chinese suppliers. Despite this policy, analysts remain positive on leading U.S. equipment makers like Lam Research and Applied Materials, citing strong growth expectations in their non-China segments and overall market demand.",0.137405,Neutral,0.67247,0.060492,Neutral,0.060492,Neutral,alpha_vantage_ticker_sentiment,neutral,,2025-12-30,True
NVDA,2025-12-30 12:42:54,2025-12-30,MarketBeat,MarketBeat,https://www.marketbeat.com/instant-alerts/filing-first-american-bank-sells-8458-shares-of-texas-instruments-incorporated-txn-2025-12-30/,"First American Bank Sells 8,458 Shares of Texas Instruments Incorporated $TXN","First American Bank reduced its stake in Texas Instruments Incorporated (NASDAQ:TXN) by 19.6% in the third quarter, selling 8,458 shares and bringing its total holdings to 34,612 shares valued at $6.359 million. Other institutional investors like Vanguard Group Inc. and State Street Corp increased their positions in the semiconductor company. Insider transactions also occurred, with VP Christine Witzsche and Director Ronald Kirk selling shares in November.","First American Bank Sells 8,458 Shares of Texas Instruments Incorporated $TXN. First American Bank reduced its stake in Texas Instruments Incorporated (NASDAQ:TXN) by 19.6% in the third quarter, selling 8,458 shares and bringing its total holdings to 34,612 shares valued at $6.359 million. Other institutional investors like Vanguard Group Inc. and State Street Corp increased their positions in the semiconductor company. Insider transactions also occurred, with VP Christine Witzsche and Director Ronald Kirk selling shares in November.",-0.06043,Neutral,0.6151,0.015567,Neutral,0.015567,Neutral,alpha_vantage_ticker_sentiment,neutral,,2025-12-30,True
